,Unnamed: 0,Unnamed: 0.1,Jobtitle,Company,City,State,FormattedLocation,Date,Snippet,URL,Latitude,Longitude,Salary,Rating,full_jd,worktype
3028,3028,3028,Office Assistant (Reporting and Forecasting),ALDI,,NSW,New South Wales,"Fri, 25 Sep 2020 09:50:33 GMT","An exciting opportunity to join the Customer Service team has become available within the National Buying department of ALDI Stores, based in Minchinbury.",https://au.indeed.com/viewjob?jk=0c91a31e5d8263f8&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,,,,,,
3029,3029,3029,Library Assistant,City of Gold Coast,,QLD,Queensland,"Fri, 25 Sep 2020 04:22:35 GMT",Do you possess a current open C Class Driver's Licence and an ability to drive to Gold Coast locations for work? The Gold Coast community loves our libraries.,https://au.indeed.com/viewjob?jk=999f38a7788a146f&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,,,,,,
3030,3030,3030,Rockhampton - Christmas Casuals,City Beach Australia,North Rockhampton,QLD,North Rockhampton QLD,"Tue, 29 Sep 2020 03:08:03 GMT",A Behind the Scenes shift is performed outside of store trade with a focus of ensuring that our stores are ready to open and be shopped by our customers.,https://au.indeed.com/viewjob?jk=f0467353108615c9&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-23.3815,150.6125,,,,
3031,3031,3031,Store Management Trainee Dandenong (40hrs pw),ALDI,Dandenong,VIC,Dandenong VIC,"Mon, 28 Sep 2020 03:50:29 GMT",Career opportunities to progress to Assistant Store Manager in our rapidly growing store network. Assisting store management in driving sales and achieving…,https://au.indeed.com/viewjob?jk=4369350003db6f55&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-37.98333,145.2,,,,
3032,3032,3032,Live your Love of Christmas,Myer,,,Australia,"Fri, 04 Sep 2020 10:30:51 GMT","A passion for retail and for putting customers first. With generous discounts and beautiful stores, our Christmas Casual positions should be at the top of…",https://au.indeed.com/viewjob?jk=99e259683187c084&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,,,,,,
3033,3033,3033,PERMANENT SSO2 - ELIZABETH NORTH PS - RESOURCE CENTRE,Department for Education and Child Development (DECD),Elizabeth North,SA,Elizabeth North SA,"Fri, 25 Sep 2020 04:07:58 GMT","Salary is dependent upon your current employment status with the Department for Education, tenure and hours per week. Bev Brooks phone 8255 2327.",https://au.indeed.com/viewjob?jk=dc1d277ac815a792&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-34.7009,138.678,,,,
3034,3034,3034,Sales Assistant - Full-Time,JD Sports,Parramatta,NSW,Parramatta NSW,"Sun, 27 Sep 2020 09:47:40 GMT","Previous retail experience with a similar sports fashion retailer. Known best as the 'King of Trainers', JD Sports is a leading Multi-Channel Retailer of the…",https://au.indeed.com/viewjob?jk=0dc82e3f5cc5b1f9&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-33.81667,151.0,,,,
3035,3035,3035,Casual Customer Service Officer,Queensland Government,Brisbane,QLD,Brisbane QLD,"Thu, 24 Sep 2020 10:41:26 GMT",Applications to remain current for 12 months.This work is licensed under a Creative Commons Attribution 3.0 Australia License.,https://au.indeed.com/viewjob?jk=1828eb0ad33ed47d&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-27.467940000000002,153.02809,,,,
3036,3036,3036,Sales Assistant,Anaconda,,QLD,Queensland,"Tue, 08 Sep 2020 07:31:02 GMT","We are not just a retail store, our team provide an experience. We have grown at a rapid rate and now have over 60 stores across Australia.",https://au.indeed.com/viewjob?jk=1443ccc05539fedb&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,,,,,,
3037,3037,3037,Customer Assistant,Dusk,Tarneit,VIC,Tarneit VIC,"Mon, 07 Sep 2020 05:19:51 GMT","As a dusk Customer Assistant, your role is to consistently deliver Customer service excellence, achieve results, be a Team player and maintain store visual…",https://au.indeed.com/viewjob?jk=863fb249a28eec03&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-37.809166,144.6672,,,,
3038,3038,3038,CUSTOMER SERVICE OFFICER (MULTIPLE POSITIONS),Government of South Australia,Port Adelaide,SA,Port Adelaide SA,"Tue, 22 Sep 2020 20:24:55 GMT",Applicants to submit a covering letter (maximum of two pages) relevant to the Role Description together with a current resume.,https://au.indeed.com/viewjob?jk=86da2d33ae58b518&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-34.8155,138.5213,,,,
3039,3039,3039,Christmas Casuals,NIKE Brisbane Stores,Brisbane,QLD,Brisbane QLD,"Tue, 22 Sep 2020 12:08:19 GMT",Retail Prodigy Group holds the master retail franchise for NIKE stores across Australia and New Zealand together with the distribution rights for U.S.,https://au.indeed.com/viewjob?jk=a900d7b683841726&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-27.467940000000002,153.02809,,,,
3040,3040,3040,ZARA Chatswood - Full Time Sales Assistant,ZARA,Sydney,NSW,Sydney NSW,"Thu, 10 Sep 2020 02:36:47 GMT",You relate to our customers by analyzing what they are asking for and you work closely with our commercial teams to establish the latest trends - all in a…,https://au.indeed.com/viewjob?jk=71351cc117d16b38&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-33.86785,151.20731999999995,,,,
3041,3041,3041,Pacific Fair - Christmas Casuals,City Beach Australia,Broadbeach,QLD,Broadbeach QLD,"Tue, 29 Sep 2020 03:07:39 GMT",A Behind the Scenes shift is performed outside of store trade with a focus of ensuring that our stores are ready to open and be shopped by our customers.,https://au.indeed.com/viewjob?jk=db42a03afd3e820a&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-28.027820000000002,153.43343000000004,,,,
3042,3042,3042,Administration Officer,Department of Justice and Community Safety,Malmsbury,VIC,Malmsbury VIC,"Tue, 29 Sep 2020 06:45:00 GMT",A current Employee Working with Children Check (WWCC) card is required and will need to be provided prior to commencement of employment by the applicant.,https://au.indeed.com/viewjob?jk=c4b602fdb40a74c3&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-37.1833,144.3833,,,,
3043,3043,3043,School Administrative Officer,School Administrative and Support,Sydney,NSW,Sydney NSW,"Thu, 24 Sep 2020 20:35:47 GMT",First Aid Certificate or willingness to undertake First Aid training. First aid qualifications would also be beneficial. Working with Children Check Clearance.,https://au.indeed.com/viewjob?jk=a51babe99fa0b75e&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-33.86785,151.20731999999995,,,,
3044,3044,3044,PERMANENT SSO1 - ELIZABETH NORTH PS - CLERICAL OFFICER,Department for Education and Child Development (DECD),Elizabeth North,SA,Elizabeth North SA,"Wed, 23 Sep 2020 16:08:22 GMT","Salary is dependent upon your current employment status with the Department for Education, tenure and hours per week. Bev Brooks phone 8255 2327.",https://au.indeed.com/viewjob?jk=e540f7f355986391&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-34.7009,138.678,,,,
3045,3045,3045,Christmas Casuals- NSW,Hype DC,,,Australia,"Thu, 17 Sep 2020 05:29:36 GMT","Accent Group is Australia’s leading & largest footwear giant, with over 15 retail brands & 20 online platforms and we continue to dominate the retail industry…",https://au.indeed.com/viewjob?jk=a83e8684aa671925&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,,,,,,
3046,3046,3046,Registration of Interest – Casual and Temporary Production Employment,Kimberly-Clark,Millicent,SA,Millicent SA,"Mon, 23 Mar 2020 09:17:44 GMT","A current Forklift License (or must be obtained prior to employment). We are searching for people who have are dedicated, responsible, conscientious and hold a…",https://au.indeed.com/viewjob?jk=70dac4963c3898c5&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-37.6,140.35,,,,
3047,3047,3047,Jobs for Canberrans,ACT Government,Canberra,ACT,Canberra ACT,"Sun, 19 Apr 2020 13:43:31 GMT","We will be working hard to process applications over the coming days and weeks. Registration is still open, so please sign up if you are eligible.",https://au.indeed.com/viewjob?jk=aa6e1eb5a4956265&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-35.28346,149.12807,,,,
3048,3048,3048,"Chefs, Cooks & Kitchen Team Members",The Coffee Club,,,Australia,"Mon, 28 Sep 2020 10:12:29 GMT",The Coffee Club is Australia’s largest home-grown café group with over 390 stores across the world. Our Cooks and Chefs create and deliver The Coffee Club meal…,https://au.indeed.com/viewjob?jk=1d4c65c10a88be25&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,,,,,,
3049,3049,3049,Casual Sales Team Member - Factorie Erina,Cotton On,Erina,NSW,Erina NSW,"Mon, 28 Sep 2020 06:31:51 GMT","You're the key to a winning store. Take direction, process with pace and make your store look amazing. Annual overseas incentive trips, community ambassador…",https://au.indeed.com/viewjob?jk=7499ee1b6a1a0221&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaUbQWhdAz4C4UUnueh0OlYI&indpubnum=3864921654995829&atk=1ejdthpf0u1gl800,-33.43333,151.38333,,,,
3050,3050,3050,Crime Scene Officer,NSW Police Force,,NSW,New South Wales,"Mon, 28 Sep 2020 08:35:06 GMT",Hold a current driver’s licence with no traffic offences recorded on their driving history within the last six (6) months. What we can offer you.,https://au.indeed.com/viewjob?jk=cdf6816dca9fa6e0&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,,,,,,
3051,3051,3051,Services Assistant - Cleaner,SA Health,Eyre Peninsula,SA,Eyre Peninsula SA,"Thu, 25 Jun 2020 18:36:04 GMT","Being part of Eyre and Far North Local Health Network means you will be supported both personally and professionally, can take advantage of education and…",https://au.indeed.com/viewjob?jk=8b5cb73d196f3745&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-34.333332,135.75,,,,
3052,3052,3052,Office Assistant (Reporting and Forecasting),ALDI,,NSW,New South Wales,"Fri, 25 Sep 2020 09:50:33 GMT","An exciting opportunity to join the Customer Service team has become available within the National Buying department of ALDI Stores, based in Minchinbury.",https://au.indeed.com/viewjob?jk=0c91a31e5d8263f8&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,,,,,,
3053,3053,3053,Library Assistant,City of Gold Coast,,QLD,Queensland,"Fri, 25 Sep 2020 04:22:35 GMT",Do you possess a current open C Class Driver's Licence and an ability to drive to Gold Coast locations for work? The Gold Coast community loves our libraries.,https://au.indeed.com/viewjob?jk=999f38a7788a146f&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,,,,,,
3054,3054,3054,Rockhampton - Christmas Casuals,City Beach Australia,North Rockhampton,QLD,North Rockhampton QLD,"Tue, 29 Sep 2020 03:08:03 GMT",A Behind the Scenes shift is performed outside of store trade with a focus of ensuring that our stores are ready to open and be shopped by our customers.,https://au.indeed.com/viewjob?jk=f0467353108615c9&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-23.3815,150.6125,,,,
3055,3055,3055,Store Management Trainee Dandenong (40hrs pw),ALDI,Dandenong,VIC,Dandenong VIC,"Mon, 28 Sep 2020 03:50:29 GMT",Career opportunities to progress to Assistant Store Manager in our rapidly growing store network. Assisting store management in driving sales and achieving…,https://au.indeed.com/viewjob?jk=4369350003db6f55&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-37.98333,145.2,,,,
3056,3056,3056,Live your Love of Christmas,Myer,,,Australia,"Fri, 04 Sep 2020 10:30:51 GMT","A passion for retail and for putting customers first. With generous discounts and beautiful stores, our Christmas Casual positions should be at the top of…",https://au.indeed.com/viewjob?jk=99e259683187c084&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,,,,,,
3057,3057,3057,PERMANENT SSO2 - ELIZABETH NORTH PS - RESOURCE CENTRE,Department for Education and Child Development (DECD),Elizabeth North,SA,Elizabeth North SA,"Fri, 25 Sep 2020 04:07:58 GMT","Salary is dependent upon your current employment status with the Department for Education, tenure and hours per week. Bev Brooks phone 8255 2327.",https://au.indeed.com/viewjob?jk=dc1d277ac815a792&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-34.7009,138.678,,,,
3058,3058,3058,Sales Assistant - Full-Time,JD Sports,Parramatta,NSW,Parramatta NSW,"Sun, 27 Sep 2020 09:47:40 GMT","Previous retail experience with a similar sports fashion retailer. Known best as the 'King of Trainers', JD Sports is a leading Multi-Channel Retailer of the…",https://au.indeed.com/viewjob?jk=0dc82e3f5cc5b1f9&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-33.81667,151.0,,,,
3059,3059,3059,Casual Customer Service Officer,Queensland Government,Brisbane,QLD,Brisbane QLD,"Thu, 24 Sep 2020 10:41:26 GMT",Applications to remain current for 12 months.This work is licensed under a Creative Commons Attribution 3.0 Australia License.,https://au.indeed.com/viewjob?jk=1828eb0ad33ed47d&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-27.467940000000002,153.02809,,,,
3060,3060,3060,Sales Assistant,Anaconda,,QLD,Queensland,"Tue, 08 Sep 2020 07:31:02 GMT","We are not just a retail store, our team provide an experience. We have grown at a rapid rate and now have over 60 stores across Australia.",https://au.indeed.com/viewjob?jk=1443ccc05539fedb&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,,,,,,
3061,3061,3061,Customer Assistant,Dusk,Tarneit,VIC,Tarneit VIC,"Mon, 07 Sep 2020 05:19:51 GMT","As a dusk Customer Assistant, your role is to consistently deliver Customer service excellence, achieve results, be a Team player and maintain store visual…",https://au.indeed.com/viewjob?jk=863fb249a28eec03&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-37.809166,144.6672,,,,
3062,3062,3062,CUSTOMER SERVICE OFFICER (MULTIPLE POSITIONS),Government of South Australia,Port Adelaide,SA,Port Adelaide SA,"Tue, 22 Sep 2020 20:24:55 GMT",Applicants to submit a covering letter (maximum of two pages) relevant to the Role Description together with a current resume.,https://au.indeed.com/viewjob?jk=86da2d33ae58b518&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-34.8155,138.5213,,,,
3063,3063,3063,Christmas Casuals,NIKE Brisbane Stores,Brisbane,QLD,Brisbane QLD,"Tue, 22 Sep 2020 12:08:19 GMT",Retail Prodigy Group holds the master retail franchise for NIKE stores across Australia and New Zealand together with the distribution rights for U.S.,https://au.indeed.com/viewjob?jk=a900d7b683841726&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-27.467940000000002,153.02809,,,,
3064,3064,3064,ZARA Chatswood - Full Time Sales Assistant,ZARA,Sydney,NSW,Sydney NSW,"Thu, 10 Sep 2020 02:36:47 GMT",You relate to our customers by analyzing what they are asking for and you work closely with our commercial teams to establish the latest trends - all in a…,https://au.indeed.com/viewjob?jk=71351cc117d16b38&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-33.86785,151.20731999999995,,,,
3065,3065,3065,Pacific Fair - Christmas Casuals,City Beach Australia,Broadbeach,QLD,Broadbeach QLD,"Tue, 29 Sep 2020 03:07:39 GMT",A Behind the Scenes shift is performed outside of store trade with a focus of ensuring that our stores are ready to open and be shopped by our customers.,https://au.indeed.com/viewjob?jk=db42a03afd3e820a&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-28.027820000000002,153.43343000000004,,,,
3066,3066,3066,Administration Officer,Department of Justice and Community Safety,Malmsbury,VIC,Malmsbury VIC,"Tue, 29 Sep 2020 06:45:00 GMT",A current Employee Working with Children Check (WWCC) card is required and will need to be provided prior to commencement of employment by the applicant.,https://au.indeed.com/viewjob?jk=c4b602fdb40a74c3&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-37.1833,144.3833,,,,
3067,3067,3067,School Administrative Officer,School Administrative and Support,Sydney,NSW,Sydney NSW,"Thu, 24 Sep 2020 20:35:47 GMT",First Aid Certificate or willingness to undertake First Aid training. First aid qualifications would also be beneficial. Working with Children Check Clearance.,https://au.indeed.com/viewjob?jk=a51babe99fa0b75e&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-33.86785,151.20731999999995,,,,
3068,3068,3068,PERMANENT SSO1 - ELIZABETH NORTH PS - CLERICAL OFFICER,Department for Education and Child Development (DECD),Elizabeth North,SA,Elizabeth North SA,"Wed, 23 Sep 2020 16:08:22 GMT","Salary is dependent upon your current employment status with the Department for Education, tenure and hours per week. Bev Brooks phone 8255 2327.",https://au.indeed.com/viewjob?jk=e540f7f355986391&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-34.7009,138.678,,,,
3069,3069,3069,Christmas Casuals- NSW,Hype DC,,,Australia,"Thu, 17 Sep 2020 05:29:36 GMT","Accent Group is Australia’s leading & largest footwear giant, with over 15 retail brands & 20 online platforms and we continue to dominate the retail industry…",https://au.indeed.com/viewjob?jk=a83e8684aa671925&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,,,,,,
3070,3070,3070,Registration of Interest – Casual and Temporary Production Employment,Kimberly-Clark,Millicent,SA,Millicent SA,"Mon, 23 Mar 2020 09:17:44 GMT","A current Forklift License (or must be obtained prior to employment). We are searching for people who have are dedicated, responsible, conscientious and hold a…",https://au.indeed.com/viewjob?jk=70dac4963c3898c5&qd=hpn1PIYnYFUUyI3l1SSmTkclggrWbVEV7hJcqR2L7AH3PXCRuoRmMLbRG4xBIaIL06_rOkUpAv2KfvGvX8uuaWKQjm9MqOU1si2t_1aTG08&indpubnum=3864921654995829&atk=1ejdthtamu1qm800,-37.6,140.35,,,,
